# doping	kf	T	Mabs	Mabs_err	Chi	Chi_err	Tau
0.34	0.5	1	0.116207	0.00514141	0.840263	0.0597147	1713.04
0.34	0.5	1.36667	0.114843	0.00314934	0.584902	0.0280472	655.943
0.34	0.5	1.73333	0.123633	0.0297509	0.751843	0.332834	52399.5
0.34	0.5	2.1	0.133277	0.0142976	0.694973	0.145716	10237.7
0.34	0.5	2.46667	0.143233	0.00655005	0.70858	0.0625575	1827.28
0.34	0.5	2.83333	0.150703	0.0044104	0.697033	0.038816	736.965
0.34	0.5	3.2	0.154609	0.00368303	0.644212	0.0284459	499.484
0.34	0.5	3.56667	0.157604	0.00306927	0.594184	0.0214111	343.76
0.34	0.5	3.93333	0.154133	0.00244885	0.513936	0.0151393	230.47
0.34	0.5	4.3	0.150905	0.0023663	0.454075	0.0132091	219.84
0.34	0.5	4.66667	0.145289	0.0019741	0.387844	0.00978566	165.081
0.34	0.5	5.03333	0.144278	0.00187389	0.353134	0.00848633	152.657
0.34	0.5	5.4	0.141043	0.00184752	0.31339	0.00758516	156.913
0.34	0.5	5.76667	0.138271	0.00166915	0.282649	0.00633781	132.407
0.34	0.5	6.13333	0.136935	0.00166155	0.261363	0.0058915	132.768
0.34	0.5	6.5	0.135602	0.00159223	0.241382	0.00526586	124.983
0.34	0.5	6.86667	0.13322	0.00149096	0.220774	0.00459236	113.171
0.34	0.5	7.23333	0.131858	0.00141695	0.205815	0.00411996	103.672
0.34	0.5	7.6	0.129403	0.00135686	0.188192	0.00369248	99.3823
0.34	0.5	7.96667	0.127696	0.001292	0.175047	0.003316	92.2174
0.34	0.5	8.33333	0.127813	0.00132483	0.167217	0.00321979	97.5087
0.34	0.5	8.7	0.126063	0.00124433	0.156437	0.00287674	87.4431
0.34	0.5	9.06667	0.124808	0.00123094	0.14711	0.00270854	87.3422
0.34	0.5	9.43333	0.125497	0.00123167	0.142883	0.00261479	86.5986
0.34	0.5	9.8	0.124156	0.00122658	0.134375	0.00248103	88.0987
0.34	0.5	10.1667	0.12441	0.00123048	0.129789	0.00239349	88.9195
0.34	0.5	10.5333	0.122721	0.0011811	0.121955	0.00218479	84.08
0.34	0.5	10.9	0.122913	0.00116651	0.118634	0.00211182	80.951
0.34	0.5	11.2667	0.121566	0.00112697	0.111915	0.00192934	77.9404
0.34	0.5	11.6333	0.121155	0.0011821	0.10799	0.0019735	85.5707
0.34	0.5	12	0.12187	0.00116065	0.105695	0.00187341	82.0579
0.42	0.1	1	1	nan	0	nan	nan
0.42	0.1	1.36667	1	nan	0	nan	nan
0.42	0.1	1.73333	1	nan	0	nan	nan
0.42	0.1	2.1	1	nan	0	nan	nan
0.42	0.1	2.46667	1	nan	0	nan	nan
0.42	0.1	2.83333	1	nan	0	nan	nan
0.42	0.1	3.2	1	nan	0	nan	nan
0.42	0.1	3.56667	1	nan	0	nan	nan
0.42	0.1	3.93333	1	nan	0	nan	nan
0.42	0.1	4.3	1	nan	0	nan	nan
0.42	0.1	4.66667	1	nan	0	nan	nan
0.42	0.1	5.03333	1	nan	0	nan	nan
0.42	0.1	5.4	1	nan	0	nan	nan
0.42	0.1	5.76667	1	nan	0	nan	nan
0.42	0.1	6.13333	1	nan	0	nan	nan
0.42	0.1	6.5	1	nan	0	nan	nan
0.42	0.1	6.86667	1	nan	0	nan	nan
0.42	0.1	7.23333	0.999998	3.28443e-06	6.42142e-07	9.08006e-07	71.9966
0.42	0.1	7.6	0.999998	3.28443e-06	6.11161e-07	8.64199e-07	71.9966
0.42	0.1	7.96667	0.999998	3.28443e-06	5.83033e-07	8.24424e-07	71.9966
0.42	0.1	8.33333	0.999999	1.82473e-06	3.09665e-07	4.37901e-07	39.999
0.42	0.1	8.7	0.999999	1.82473e-06	2.96614e-07	4.19445e-07	39.999
0.42	0.1	9.06667	0.999997	2.71398e-06	7.25732e-07	5.98551e-07	34.7018
0.42	0.1	9.43333	0.999988	6.05689e-06	2.45438e-06	1.28322e-06	49.1195
0.42	0.1	9.8	0.999988	6.59813e-06	2.35597e-06	1.34559e-06	58.4532
0.42	0.1	10.1667	0.999973	1.18046e-05	5.39572e-06	2.31827e-06	78.7478
0.42	0.1	10.5333	0.999947	2.1081e-05	1.00834e-05	3.98952e-06	129.709
0.42	0.1	10.9	0.999943	1.91213e-05	1.03754e-05	3.49617e-06	100.223
0.42	0.1	11.2667	0.999907	2.82706e-05	1.65239e-05	4.9894e-06	133.083
0.42	0.1	11.6333	0.999913	2.38263e-05	1.49994e-05	4.074e-06	100.855
0.42	0.1	12	0.999888	2.95692e-05	1.85218e-05	4.89413e-06	121.949
0.42	0.18	1	1	nan	0	nan	nan
0.42	0.18	1.36667	1	nan	0	nan	nan
0.42	0.18	1.73333	1	nan	0	nan	nan
0.42	0.18	2.1	1	nan	0	nan	nan
0.42	0.18	2.46667	1	nan	0	nan	nan
0.42	0.18	2.83333	1	nan	0	nan	nan
0.42	0.18	3.2	1	nan	0	nan	nan
0.42	0.18	3.56667	1	nan	0	nan	nan
0.42	0.18	3.93333	1	nan	0	nan	nan
0.42	0.18	4.3	0.999998	3.28443e-06	1.08019e-06	1.52742e-06	71.9966
0.42	0.18	4.66667	0.999999	1.82473e-06	5.52973e-07	7.81965e-07	39.999
0.42	0.18	5.03333	0.999997	2.55528e-06	1.1535e-06	1.01516e-06	34.8631
0.42	0.18	5.4	0.999989	6.38446e-06	4.09656e-06	2.36299e-06	57.1211
0.42	0.18	5.76667	0.999954	2.00085e-05	1.60983e-05	6.91937e-06	133.686
0.42	0.18	6.13333	0.999918	2.68593e-05	2.67758e-05	8.71377e-06	136.18
0.42	0.18	6.5	0.999903	2.7461e-05	2.99642e-05	8.48216e-06	120.027
0.42	0.18	6.86667	0.99984	3.28723e-05	4.64372e-05	9.56077e-06	105.054
0.42	0.18	7.23333	0.999656	5.20182e-05	9.41464e-05	1.41173e-05	123.177
0.42	0.18	7.6	0.999418	7.15363e-05	0.000152374	1.88848e-05	136.99
0.42	0.18	7.96667	0.999291	7.49147e-05	0.000178358	1.92613e-05	122.441
0.42	0.18	8.33333	0.998933	9.18435e-05	0.0002542	2.25563e-05	123.443
0.42	0.18	8.7	0.998458	0.00011291	0.00034952	2.61998e-05	129.968
0.42	0.18	9.06667	0.997912	0.000130594	0.000461596	3.08086e-05	126.327
0.42	0.18	9.43333	0.997362	0.000150982	0.000564356	3.52511e-05	132.738
0.42	0.18	9.8	0.996623	0.000167968	0.000703488	4.03539e-05	126.862
0.42	0.18	10.1667	0.995914	0.000181863	0.000817499	4.27805e-05	123.363
0.42	0.18	10.5333	0.994994	0.000201163	0.000974732	4.66408e-05	122.182
0.42	0.18	10.9	0.993731	0.000241979	0.00119718	5.79367e-05	139.102
0.42	0.18	11.2667	0.99243	0.000257566	0.00142985	6.51504e-05	127.66
0.42	0.18	11.6333	0.990741	0.0002932	0.00171885	7.55455e-05	133.274
0.42	0.18	12	0.988889	0.000333013	0.00199173	8.33905e-05	143.837
0.42	0.26	1	1	nan	0	nan	nan
0.42	0.26	1.36667	1	nan	0	nan	nan
0.42	0.26	1.73333	1	nan	0	nan	nan
0.42	0.26	2.1	1	nan	0	nan	nan
0.42	0.26	2.46667	0.999993	6.42878e-06	5.413e-06	5.21036e-06	95.9555
0.42	0.26	2.83333	0.999984	1.04098e-05	1.13113e-05	7.34081e-06	104.819
0.42	0.26	3.2	0.999912	2.77125e-05	5.47096e-05	1.7226e-05	135.987
0.42	0.26	3.56667	0.999798	4.05244e-05	0.000112491	2.24616e-05	126.886
0.42	0.26	3.93333	0.999518	6.25827e-05	0.000244324	3.19719e-05	126.341
0.42	0.26	4.3	0.99907	8.32921e-05	0.000424421	3.77411e-05	117.843
0.42	0.26	4.66667	0.99816	0.000128923	0.000802449	6.11625e-05	137.593
0.42	0.26	5.03333	0.997072	0.00015567	0.00117477	7.11933e-05	127.046
0.42	0.26	5.4	0.995398	0.000194111	0.0017225	8.38249e-05	125.576
0.42	0.26	5.76667	0.993458	0.00024007	0.00240127	0.000115864	129.024
0.42	0.26	6.13333	0.99101	0.000290376	0.00308166	0.00013339	138.293
0.42	0.26	6.5	0.987547	0.000337063	0.00416523	0.00016311	130.086
0.42	0.26	6.86667	0.983181	0.000403586	0.00534287	0.000195818	137.63
0.42	0.26	7.23333	0.978577	0.000460921	0.00662443	0.00022785	137.445
0.42	0.26	7.6	0.972762	0.000565352	0.00833381	0.000304115	156.438
0.42	0.26	7.96667	0.966726	0.0006062	0.0100277	0.000353989	142.599
0.42	0.26	8.33333	0.958468	0.000676802	0.01191	0.000385288	143.072
0.42	0.26	8.7	0.950547	0.000761641	0.0141547	0.000476894	146.03
0.42	0.26	9.06667	0.940039	0.000906897	0.0171031	0.000609348	164.42
0.42	0.26	9.43333	0.92951	0.00105342	0.0196873	0.000708143	185.232
0.42	0.26	9.8	0.917151	0.00113686	0.023806	0.000873833	171.735
0.42	0.26	10.1667	0.905082	0.0012362	0.026543	0.00101843	175.554
0.42	0.26	10.5333	0.890636	0.00141134	0.0319938	0.00133137	183.229
0.42	0.26	10.9	0.871913	0.00194853	0.0404494	0.0035701	274.479
0.42	0.26	11.2667	0.852598	0.0738056	3.94163	1.20142	317236
0.42	0.26	11.6333	0.829763	0.0533328	3.3305	1.2293	128736
0.42	0.26	12	0.805731	0.0817878	3.41767	0.647703	251403
0.42	0.34	1	0.99999	8.9746e-06	1.98004e-05	1.79382e-05	126.101
0.42	0.34	1.36667	0.999878	2.75309e-05	0.000177487	3.9985e-05	96.8668
0.42	0.34	1.73333	0.999485	6.18297e-05	0.000591712	7.16434e-05	115.548
0.42	0.34	2.1	0.998327	0.00012024	0.00161689	0.000124104	131.996
0.42	0.34	2.46667	0.995763	0.000191844	0.00355077	0.0001899	130.264
0.42	0.34	2.83333	0.991412	0.000294896	0.00646928	0.000296562	147.077
0.42	0.34	3.2	0.984773	0.000423915	0.0108225	0.000481575	160.857
0.42	0.34	3.56667	0.975557	0.000531481	0.0167111	0.000644313	146.916
0.42	0.34	3.93333	0.963474	0.000665445	0.0227571	0.000856466	153.359
0.42	0.34	4.3	0.946387	0.000850533	0.0331015	0.00130776	157.553
0.42	0.34	4.66667	0.925971	0.00110535	0.0458751	0.00180717	176.92
0.42	0.34	5.03333	0.882593	0.107587	9.65719	2.59304	339778
0.42	0.34	5.4	0.850647	0.0741994	7.08919	3.54052	146174
0.42	0.34	5.76667	0.773077	0.0525923	6.89778	0.64279	31484.7
0.42	0.34	6.13333	0.716095	0.0498584	5.15623	0.872474	25197.7
0.42	0.34	6.5	0.637295	0.0363473	4.44544	0.364474	11024.1
0.42	0.34	6.86667	0.535464	0.0288913	3.20851	0.253371	6078.88
0.42	0.34	7.23333	0.47596	0.0221903	2.5042	0.175634	3747.18
0.42	0.34	7.6	0.408789	0.0163571	1.84107	0.115903	2234.69
0.42	0.34	7.96667	0.368317	0.0131191	1.45799	0.0828343	1657.47
0.42	0.34	8.33333	0.32819	0.0104101	1.1341	0.0589659	1206.05
0.42	0.34	8.7	0.298593	0.00912513	0.919089	0.0466974	1045.76
0.42	0.34	9.06667	0.280962	0.00812135	0.789124	0.0385103	904.515
0.42	0.34	9.43333	0.258479	0.00605348	0.643518	0.0257087	589.139
0.42	0.34	9.8	0.239682	0.00560152	0.541752	0.0219629	555.172
0.42	0.34	10.1667	0.228119	0.00497652	0.480511	0.0184181	462.781
0.42	0.34	10.5333	0.214849	0.00449512	0.410743	0.0151687	425.291
0.42	0.34	10.9	0.20594	0.0039563	0.367728	0.0125593	351.922
0.42	0.34	11.2667	0.200297	0.0038816	0.337083	0.0116333	355.479
0.42	0.34	11.6333	0.193835	0.00348114	0.307534	0.00983708	300.943
0.42	0.34	12	0.189066	0.00319427	0.282159	0.00848378	270.306
0.42	0.42	1	0.986355	0.000371852	0.025868	0.00168998	165.707
0.42	0.42	1.36667	0.0582923	0.00161634	0.236487	0.011243	560.889
0.42	0.42	1.73333	0.0797529	0.019282	0.759278	0.637238	12451.8
0.42	0.42	2.1	0.0730449	0.0014889	0.240197	0.00899087	334.315
0.42	0.42	2.46667	0.0835177	0.00183988	0.268613	0.01118	396.526
0.42	0.42	2.83333	0.0965908	0.0081145	0.39246	0.104084	3817.66
0.42	0.42	3.2	0.0995943	0.00203612	0.296412	0.0115895	338.671
0.42	0.42	3.56667	0.114317	0.00454986	0.411225	0.041697	964.001
0.42	0.42	3.93333	0.12644	0.00518767	0.444139	0.0405038	1102.53
0.42	0.42	4.3	0.144115	0.00607266	0.535213	0.0473311	1123.78
0.42	0.42	4.66667	0.15448	0.00422888	0.540844	0.0292652	529.176
0.42	0.42	5.03333	0.168214	0.00504486	0.578789	0.0329183	680.731
0.42	0.42	5.4	0.174197	0.00462756	0.562179	0.0277227	571.848
0.42	0.42	5.76667	0.172907	0.00380697	0.508914	0.0205525	414.303
0.42	0.42	6.13333	0.17029	0.00328709	0.459363	0.0162482	327.483
0.42	0.42	6.5	0.16782	0.00312889	0.419914	0.0141807	308.628
0.42	0.42	6.86667	0.163397	0.00295159	0.376712	0.0123783	289.927
0.42	0.42	7.23333	0.158959	0.00267305	0.337494	0.0102773	253.049
0.42	0.42	7.6	0.15775	0.0024718	0.317044	0.00902089	218.446
0.42	0.42	7.96667	0.153554	0.00234833	0.286499	0.00796799	208.087
0.42	0.42	8.33333	0.149551	0.00235408	0.261168	0.00752123	217.436
0.42	0.42	8.7	0.146995	0.00215177	0.241431	0.00652648	188.422
0.42	0.42	9.06667	0.143126	0.00194965	0.218755	0.00541037	165.166
0.42	0.42	9.43333	0.142059	0.00187753	0.207265	0.00504175	155.22
0.42	0.42	9.8	0.138934	0.00189462	0.190767	0.00474313	165.395
0.42	0.42	10.1667	0.137955	0.00177093	0.181355	0.00427404	146.396
0.42	0.42	10.5333	0.135046	0.00167743	0.168244	0.00381161	135.933
0.42	0.42	10.9	0.133633	0.00163148	0.159155	0.00354246	131.467
0.42	0.42	11.2667	0.131812	0.00158023	0.149905	0.00329412	126.524
0.42	0.42	11.6333	0.131908	0.00162476	0.145386	0.00329822	133.577
0.42	0.42	12	0.132013	0.00163428	0.14059	0.00319621	136.455
0.42	0.5	1	0.0602892	0.0017414	0.338691	0.0177522	802.087
0.42	0.5	1.36667	0.0710271	0.0022194	0.377654	0.0234896	745.771
0.42	0.5	1.73333	0.0853293	0.00229334	0.428566	0.0223832	523.583
0.42	0.5	2.1	0.103133	0.00604496	0.522584	0.0630345	2463.05
0.42	0.5	2.46667	0.124103	0.00472453	0.658565	0.0517157	1030.84
0.42	0.5	2.83333	0.137415	0.00452817	0.687258	0.0447447	816.215
0.42	0.5	3.2	0.149587	0.00404375	0.712067	0.0369912	568.707
0.42	0.5	3.56667	0.157339	0.00392354	0.689961	0.0320098	515.344
0.42	0.5	3.93333	0.154208	0.00308486	0.589981	0.0216107	348.409
0.42	0.5	4.3	0.149539	0.00268163	0.507158	0.0168046	280.006
0.42	0.5	4.66667	0.148705	0.00257326	0.460293	0.0145121	264.055
0.42	0.5	5.03333	0.144282	0.00229439	0.400199	0.0115779	225.448
0.42	0.5	5.4	0.141542	0.00211434	0.359878	0.00987131	197.531
0.42	0.5	5.76667	0.139824	0.00197944	0.32958	0.00856137	176.394
0.42	0.5	6.13333	0.136474	0.00192923	0.294246	0.00763358	177.448
0.42	0.5	6.5	0.131813	0.00170198	0.2603	0.00616734	146.075
0.42	0.5	6.86667	0.132792	0.00171451	0.249031	0.00590741	147.704
0.42	0.5	7.23333	0.128927	0.00163586	0.22346	0.00519197	141.606
0.42	0.5	7.6	0.127414	0.00158153	0.208176	0.00474568	134.692
0.42	0.5	7.96667	0.125896	0.00155026	0.193354	0.00435017	133.564
0.42	0.5	8.33333	0.124553	0.00149977	0.181614	0.00402789	126.307
0.42	0.5	8.7	0.122141	0.00156706	0.168252	0.00396076	141.262
0.42	0.5	9.06667	0.12214	0.00137901	0.160047	0.00330141	112.012
0.42	0.5	9.43333	0.12229	0.00136503	0.154334	0.00317557	109.257
0.42	0.5	9.8	0.120427	0.00135501	0.144762	0.00299737	109.559
0.42	0.5	10.1667	0.118664	0.00131514	0.135033	0.00275121	107.264
0.42	0.5	10.5333	0.119055	0.00134864	0.131764	0.00275669	110.722
0.42	0.5	10.9	0.118051	0.00129493	0.12511	0.00252523	103.992
0.42	0.5	11.2667	0.117075	0.00121558	0.118455	0.00224436	94.4869
0.42	0.5	11.6333	0.116124	0.00123033	0.113025	0.00219624	97.9985
0.42	0.5	12	0.115892	0.00115348	0.108913	0.00198772	86.9504
0.5	0.1	1	1	nan	0	nan	nan
0.5	0.1	1.36667	1	nan	0	nan	nan
0.5	0.1	1.73333	1	nan	0	nan	nan
0.5	0.1	2.1	1	nan	0	nan	nan
0.5	0.1	2.46667	1	nan	0	nan	nan
0.5	0.1	2.83333	1	nan	0	nan	nan
0.5	0.1	3.2	1	nan	0	nan	nan
0.5	0.1	3.56667	1	nan	0	nan	nan
0.5	0.1	3.93333	1	nan	0	nan	nan
0.5	0.1	4.3	1	nan	0	nan	nan
0.5	0.1	4.66667	1	nan	0	nan	nan
0.5	0.1	5.03333	1	nan	0	nan	nan
0.5	0.1	5.4	1	nan	0	nan	nan
0.5	0.1	5.76667	1	nan	0	nan	nan
0.5	0.1	6.13333	1	nan	0	nan	nan
0.5	0.1	6.5	1	nan	0	nan	nan
0.5	0.1	6.86667	1	nan	0	nan	nan
0.5	0.1	7.23333	1	nan	0	nan	nan
0.5	0.1	7.6	1	nan	0	nan	nan
0.5	0.1	7.96667	1	nan	0	nan	nan
0.5	0.1	8.33333	1	nan	0	nan	nan
0.5	0.1	8.7	1	nan	0	nan	nan
0.5	0.1	9.06667	1	nan	0	nan	nan
0.5	0.1	9.43333	1	nan	0	nan	nan
0.5	0.1	9.8	1	nan	0	nan	nan
0.5	0.1	10.1667	1	nan	0	nan	nan
0.5	0.1	10.5333	0.999997	2.71145e-06	5.11554e-07	5.14732e-07	49.1189
0.5	0.1	10.9	0.999992	6.10651e-06	1.54897e-06	1.11978e-06	79.5097
0.5	0.1	11.2667	0.999977	1.17624e-05	4.11392e-06	2.08451e-06	107.459
0.5	0.1	11.6333	0.999965	1.54264e-05	5.98579e-06	2.64545e-06	123.029
0.5	0.1	12	0.999952	1.83064e-05	8.01386e-06	3.04049e-06	125.455
0.5	0.18	1	1	nan	0	nan	nan
0.5	0.18	1.36667	1	nan	0	nan	nan
0.5	0.18	1.73333	1	nan	0	nan	nan
0.5	0.18	2.1	1	nan	0	nan	nan
0.5	0.18	2.46667	1	nan	0	nan	nan
0.5	0.18	2.83333	1	nan	0	nan	nan
0.5	0.18	3.2	1	nan	0	nan	nan
0.5	0.18	3.56667	1	nan	0	nan	nan
0.5	0.18	3.93333	1	nan	0	nan	nan
0.5	0.18	4.3	1	nan	0	nan	nan
0.5	0.18	4.66667	1	nan	0	nan	nan
0.5	0.18	5.03333	1	nan	0	nan	nan
0.5	0.18	5.4	0.999998	2.82826e-06	7.40687e-07	1.04735e-06	71.9966
0.5	0.18	5.76667	0.999996	2.9584e-06	1.24261e-06	1.02577e-06	43.9698
0.5	0.18	6.13333	0.999983	1.08407e-05	5.65769e-06	3.53058e-06	121.921
0.5	0.18	6.5	0.999968	1.37703e-05	9.86892e-06	4.22722e-06	106.416
0.5	0.18	6.86667	0.999947	1.79689e-05	1.55203e-05	5.21354e-06	109.069
0.5	0.18	7.23333	0.999919	2.26211e-05	2.23845e-05	6.21812e-06	113.775
0.5	0.18	7.6	0.999863	3.26574e-05	3.58748e-05	8.50929e-06	140.82
0.5	0.18	7.96667	0.999774	4.04966e-05	5.62201e-05	1.00089e-05	131.817
0.5	0.18	8.33333	0.999707	4.97054e-05	6.9658e-05	1.17119e-05	153.221
0.5	0.18	8.7	0.999564	6.05498e-05	0.000101629	1.46997e-05	149.276
0.5	0.18	9.06667	0.999335	7.72986e-05	0.000146237	1.72779e-05	162.234
0.5	0.18	9.43333	0.999058	9.07004e-05	0.000201043	2.02848e-05	156.159
0.5	0.18	9.8	0.998802	0.000100483	0.000248191	2.26301e-05	149.443
0.5	0.18	10.1667	0.998454	0.000119252	0.000305599	2.53821e-05	164.779
0.5	0.18	10.5333	0.998036	0.000131407	0.000378383	2.77404e-05	155.971
0.5	0.18	10.9	0.997456	0.000144968	0.000466918	2.90885e-05	148.656
0.5	0.18	11.2667	0.996911	0.000164404	0.00055629	3.34892e-05	155.249
0.5	0.18	11.6333	0.996295	0.000171787	0.000642485	3.35526e-05	142.14
0.5	0.18	12	0.995579	0.000194071	0.000762513	4.01546e-05	148.182
0.5	0.26	1	1	nan	0	nan	nan
0.5	0.26	1.36667	1	nan	0	nan	nan
0.5	0.26	1.73333	1	nan	0	nan	nan
0.5	0.26	2.1	1	nan	0	nan	nan
0.5	0.26	2.46667	1	nan	0	nan	nan
0.5	0.26	2.83333	0.999992	8.84471e-06	5.97857e-06	6.23952e-06	166.255
0.5	0.26	3.2	0.999988	6.88995e-06	7.30595e-06	4.30259e-06	73.0984
0.5	0.26	3.56667	0.999952	1.91826e-05	2.69936e-05	1.07193e-05	137.593
0.5	0.26	3.93333	0.999859	3.07941e-05	7.12614e-05	1.55179e-05	121.793
0.5	0.26	4.3	0.999701	4.79016e-05	0.000138976	2.23659e-05	138.227
0.5	0.26	4.66667	0.999393	6.97553e-05	0.000258799	3.01202e-05	145.04
0.5	0.26	5.03333	0.998972	9.25346e-05	0.000410802	3.87953e-05	149.081
0.5	0.26	5.4	0.998279	0.000119584	0.000636614	4.65542e-05	149.753
0.5	0.26	5.76667	0.997229	0.000153948	0.000979668	6.16794e-05	151.024
0.5	0.26	6.13333	0.996324	0.000169329	0.00122031	6.41884e-05	137.911
0.5	0.26	6.5	0.994741	0.000204302	0.0016605	8.1585e-05	139.217
0.5	0.26	6.86667	0.992932	0.000246035	0.00215077	9.98862e-05	147.557
0.5	0.26	7.23333	0.99046	0.000296835	0.00281855	0.000123272	155.585
0.5	0.26	7.6	0.987159	0.000348522	0.00366592	0.000149662	156.952
0.5	0.26	7.96667	0.984249	0.000374677	0.00419783	0.000153799	151.117
0.5	0.26	8.33333	0.980061	0.000425712	0.00525822	0.000185274	148.894
0.5	0.26	8.7	0.975597	0.000497706	0.0062977	0.000220083	162.76
0.5	0.26	9.06667	0.970269	0.000548018	0.00753072	0.000249056	158.346
0.5	0.26	9.43333	0.96399	0.000608557	0.00880178	0.000287813	160.572
0.5	0.26	9.8	0.957528	0.000690877	0.010319	0.000362211	169.919
0.5	0.26	10.1667	0.950081	0.000751449	0.0118757	0.000400549	168.37
0.5	0.26	10.5333	0.941652	0.000860814	0.0142996	0.000493627	177.106
0.5	0.26	10.9	0.932829	0.000962866	0.0161643	0.000579446	189.43
0.5	0.26	11.2667	0.9231	0.00100711	0.0180485	0.000608725	179.562
0.5	0.26	11.6333	0.910698	0.00116708	0.0212364	0.000767948	198.481
0.5	0.26	12	0.898914	0.00135059	0.0250822	0.00126607	218.174
0.5	0.34	1	1	nan	0	nan	nan
0.5	0.34	1.36667	0.999983	1.07462e-05	2.44162e-05	1.57073e-05	124.587
0.5	0.34	1.73333	0.999831	3.84319e-05	0.000194812	4.47607e-05	157.467
0.5	0.34	2.1	0.99943	6.96863e-05	0.00054906	6.98032e-05	151.621
0.5	0.34	2.46667	0.998367	0.000112202	0.00134526	0.000100141	136.58
0.5	0.34	2.83333	0.996393	0.000184141	0.00272131	0.000175971	158.318
0.5	0.34	3.2	0.993478	0.000234333	0.00444138	0.00021265	139.092
0.5	0.34	3.56667	0.988163	0.000337956	0.00726797	0.000304234	158.616
0.5	0.34	3.93333	0.981068	0.000440413	0.0110572	0.000421192	160.552
0.5	0.34	4.3	0.971949	0.000556617	0.0158288	0.000611586	163.87
0.5	0.34	4.66667	0.960619	0.000744686	0.0221885	0.00093347	192.803
0.5	0.34	5.03333	0.945498	0.000907099	0.0296002	0.00114203	198.821
0.5	0.34	5.4	0.929208	0.00108	0.0375168	0.00163283	207.268
0.5	0.34	5.76667	0.903315	0.00435091	0.0809099	0.0323874	1569.71
0.5	0.34	6.13333	0.879693	0.0017075	0.0666006	0.00319333	256.952
0.5	0.34	6.5	0.846048	0.044463	3.25098	3.49942	99934.3
0.5	0.34	6.86667	0.799972	0.0483956	3.61301	2.41005	61869
0.5	0.34	7.23333	0.746682	0.0906139	4.78832	2.53534	149286
0.5	0.34	7.6	0.656296	0.0776313	4.52254	0.809307	63099.2
0.5	0.34	7.96667	0.602067	0.0362791	3.43286	0.439852	13120.7
0.5	0.34	8.33333	0.52658	0.0258742	2.88368	0.215968	5857.79
0.5	0.34	8.7	0.463811	0.0233954	2.23894	0.174287	4873.05
0.5	0.34	9.06667	0.414153	0.0185936	1.76444	0.124989	3393.63
0.5	0.34	9.43333	0.363943	0.0142779	1.36685	0.0857368	2180.5
0.5	0.34	9.8	0.32909	0.0114838	1.10198	0.063008	1574.54
0.5	0.34	10.1667	0.306367	0.00996958	0.938964	0.0510548	1278.88
0.5	0.34	10.5333	0.275877	0.00804943	0.752513	0.0372395	951.463
0.5	0.34	10.9	0.258289	0.00732115	0.640212	0.03101	885.479
0.5	0.34	11.2667	0.241463	0.00677217	0.551018	0.0267109	820.854
0.5	0.34	11.6333	0.23084	0.00605683	0.492448	0.0225373	696.103
0.5	0.34	12	0.21492	0.00499395	0.417595	0.0170538	532.485
0.5	0.42	1	0.146056	0.00148015	0.0991867	0.0121859	906.417
0.5	0.42	1.36667	0.130729	0.00450069	0.254688	0.0589407	3708.42
0.5	0.42	1.73333	0.113058	0.004106	0.309625	0.0390701	2175.02
0.5	0.42	2.1	0.111976	0.00576439	0.480643	0.0639447	3298.03
0.5	0.42	2.46667	0.107452	0.00525814	0.417411	0.0496366	2544.48
0.5	0.42	2.83333	0.107196	0.00403021	0.407722	0.032988	1366.54
0.5	0.42	3.2	0.117407	0.0101236	0.574052	0.152482	4308
0.5	0.42	3.56667	0.118766	0.00627998	0.507318	0.0718546	1771.95
0.5	0.42	3.93333	0.140225	0.00875327	0.675943	0.0964045	2193.91
0.5	0.42	4.3	0.138398	0.00608186	0.572896	0.0566428	1227.75
0.5	0.42	4.66667	0.151185	0.00695729	0.629726	0.0608772	1343.99
0.5	0.42	5.03333	0.17379	0.00747732	0.75762	0.0631531	1216.74
0.5	0.42	5.4	0.174749	0.0066422	0.686678	0.0492453	1052.26
0.5	0.42	5.76667	0.174757	0.00526047	0.626472	0.0353995	704.035
0.5	0.42	6.13333	0.173211	0.00510001	0.564729	0.0305828	718.13
0.5	0.42	6.5	0.174595	0.00462854	0.528087	0.0254241	622.614
0.5	0.42	6.86667	0.170764	0.00402382	0.480776	0.0207441	484.792
0.5	0.42	7.23333	0.165268	0.00354848	0.421269	0.0163737	419.392
0.5	0.42	7.6	0.161149	0.00339079	0.386021	0.014836	388.816
0.5	0.42	7.96667	0.156456	0.00303061	0.346585	0.0122694	331.082
0.5	0.42	8.33333	0.152702	0.00278423	0.313958	0.0104469	297.442
0.5	0.42	8.7	0.148272	0.00257122	0.284284	0.00902956	267.298
0.5	0.42	9.06667	0.146383	0.00250322	0.265642	0.00828131	260.562
0.5	0.42	9.43333	0.141893	0.00225334	0.239181	0.0069262	226.604
0.5	0.42	9.8	0.139314	0.00228937	0.222785	0.00668782	240.047
0.5	0.42	10.1667	0.137384	0.00216666	0.209671	0.00607329	218.71
0.5	0.42	10.5333	0.135057	0.00215299	0.195285	0.0057272	224.378
0.5	0.42	10.9	0.131335	0.00189134	0.177765	0.00469582	184.847
0.5	0.42	11.2667	0.129433	0.00178934	0.167968	0.00426975	167.845
0.5	0.42	11.6333	0.127111	0.00172997	0.157241	0.0039683	161.758
0.5	0.42	12	0.127823	0.00170501	0.153332	0.00373015	157.636
0.5	0.5	1	0.0850569	0.00271976	0.478715	0.0314517	1195.17
