7.441336952380019021e+00,6.783415560392460186e+00,5.735041615334070642e+00,4.354471940753599668e+00,5.462744036647148027e-01
1.009701126937629567e+01,9.408065991776917159e+00,8.318789518974282871e+00,7.146964582154262224e+00,5.182268294625126392e-01
7.507134236568610675e+00,1.097836209125365592e+01,1.157672276943356771e+01,1.070692030021562324e+01,6.209299166499046008e-01
2.481243333256432759e+00,6.437544684180664056e+00,1.056589301152814642e+01,1.196278642713284768e+01,7.433921993385569138e+00
6.955744473599113735e-03,9.196521760240923549e-02,4.175931141459338081e-01,1.307305793154562634e+00,2.947444646390121825e+00
